1649185838.467627,undetermined
1649185838.585637,undetermined
1649185838.689783,undetermined
1649185838.794121,undetermined
1649185838.894122,undetermined
1649185838.994122,undetermined
1649185839.0941231,undetermined
1649185839.194124,undetermined
1649185839.2941241,undetermined
1649185839.394125,undetermined
1649185839.4941251,undetermined
1649185839.5947561,undetermined
1649185839.6947572,undetermined
1649185839.7947578,undetermined
1649185839.894758,undetermined
1649185839.9947588,undetermined
1649185840.094759,undetermined
1649185840.194761,undetermined
1649185840.294762,undetermined
1649185840.394762,undetermined
1649185840.494763,undetermined
1649185840.594763,undetermined
1649185840.6947682,undetermined
1649185840.79477,undetermined
1649185840.8947709,undetermined
1649185840.994771,undetermined
1649185841.0947719,four
1649185841.194772,four
1649185841.294773,four
1649185841.427954,four
1649185841.528618,four
1649185841.628623,four
1649185841.7286232,four
1649185841.863193,four
1649185841.9631932,four
1649185842.063194,four
1649185842.179023,four
1649185842.3091352,four
1649185842.4473221,four
1649185842.573536,four
1649185842.676233,four
1649185842.783658,fist
1649185842.915194,four
1649185843.035407,undetermined
1649185843.1354072,undetermined
1649185843.2354078,undetermined
1649185843.33564,undetermined
1649185843.436998,undetermined
1649185843.5370471,undetermined
1649185843.637048,undetermined
1649185843.84587,three
1649185843.991476,three
1649185844.1449091,three
1649185844.24491,three
1649185844.344919,three
1649185844.444919,three
1649185844.54655,three
1649185844.646615,three
1649185844.749491,three
1649185844.85311,three
1649185844.954669,three
1649185845.089199,three
1649185845.1891992,three
1649185845.2892,three
1649185845.389201,three
1649185845.489202,undetermined
1649185845.589203,undetermined
1649185845.689203,undetermined
1649185845.789204,undetermined
1649185845.889204,undetermined
1649185845.989205,undetermined
1649185846.089205,undetermined
1649185846.207895,undetermined
1649185846.4301372,two
1649185846.530138,two
1649185846.6301382,two
1649185846.7301388,two
1649185846.830139,two
1649185846.93014,two
1649185847.0301409,two
1649185847.130141,two
1649185847.2301419,two
1649185847.330142,two
1649185847.4301429,two
1649185847.530143,two
1649185847.6308842,two
1649185847.730885,two
1649185847.8308852,two
1649185847.9308858,two
1649185848.030886,two
1649185848.1308868,two
1649185848.230887,two
1649185848.330888,two
1649185848.430889,undetermined
1649185848.586422,undetermined
1649185848.686422,undetermined
1649185848.786423,undetermined
1649185848.886423,undetermined
1649185848.98787,undetermined
1649185849.087871,undetermined
1649185849.187872,undetermined
1649185849.287872,one
1649185849.387873,one
1649185849.487873,one
1649185849.587874,one
1649185849.687874,one
1649185849.7878752,one
1649185849.887876,one
1649185849.9878762,one
1649185850.087877,one
1649185850.1878772,one
1649185850.2878778,one
1649185850.387878,one
1649185850.4878788,one
1649185850.587879,one
1649185850.68788,one
1649185850.787881,one
1649185850.887881,one
1649185850.987882,one
1649185851.087882,undetermined
1649185851.188382,undetermined
1649185851.288382,undetermined
1649185851.388385,undetermined
1649185851.4883862,undetermined
1649185851.588387,undetermined
1649185851.6883872,undetermined
1649185851.788388,undetermined
1649185851.8883882,undetermined
1649185851.988389,zero
1649185852.0883892,zero
1649185852.1883898,zero
1649185852.28839,zero
1649185852.388391,zero
1649185852.4883919,zero
1649185852.588392,zero
1649185852.6883929,zero
1649185852.7990808,zero
1649185852.899081,zero
1649185852.999082,zero
1649185853.099083,zero
1649185853.199083,zero
1649185853.299084,zero
1649185853.399084,zero
1649185853.499085,zero
1649185853.599085,zero
1649185853.699525,zero
1649185853.799526,zero
1649185853.8995268,undetermined
1649185853.999527,undetermined
1649185854.0995278,undetermined
1649185854.199528,undetermined
1649185854.299529,undetermined
1649185854.39953,undetermined
1649185854.49953,undetermined
1649185854.599531,undetermined
1649185854.786651,shaka
1649185854.886652,shaka
1649185854.98666,shaka
1649185855.0866601,shaka
1649185855.186661,shaka
1649185855.2866611,shaka
1649185855.386667,shaka
1649185855.486668,shaka
1649185855.586669,shaka
1649185855.686669,shaka
1649185855.78667,shaka
1649185855.904032,shaka
1649185856.004033,shaka
1649185856.104034,shaka
1649185856.204034,shaka
1649185856.3040352,shaka
1649185856.404036,shaka
1649185856.5040362,shaka
1649185856.604037,shaka
1649185856.7040372,undetermined
1649185856.8040378,undetermined
1649185856.904038,undetermined
1649185857.0040388,undetermined
1649185857.104039,undetermined
1649185857.20404,undetermined
1649185857.304041,undetermined
1649185857.404047,undetermined
1649185857.5040472,undetermined
1649185857.60406,wooo
1649185857.704061,wooo
1649185857.804062,wooo
1649185857.922732,wooo
1649185858.022733,wooo
1649185858.122733,wooo
1649185858.224021,wooo
1649185858.324021,wooo
1649185858.4311109,wooo
1649185858.558344,wooo
1649185858.658344,wooo
1649185858.760471,wooo
1649185858.860472,wooo
1649185858.960472,wooo
1649185859.0604732,wooo
1649185859.160474,wooo
1649185859.2604742,wooo
1649185859.3604748,wooo
1649185859.460475,wooo
1649185859.5604758,wooo
1649185859.660476,wooo
1649185859.7604768,wooo
1649185859.860477,wooo
1649185859.960478,undetermined
1649185860.060479,undetermined
1649185860.160479,undetermined
1649185860.26048,undetermined
1649185860.3604832,undetermined
1649185860.460484,undetermined
1649185860.5604842,undetermined
1649185860.660485,four
1649185860.7604852,undetermined
1649185860.8605251,flip_the_bird
1649185860.9650738,flip_the_bird
1649185861.0963671,flip_the_bird
1649185861.227673,flip_the_bird
1649185861.335136,flip_the_bird
1649185861.459151,flip_the_bird
1649185861.564845,flip_the_bird
1649185861.6648462,flip_the_bird
1649185861.7845418,flip_the_bird
1649185861.884542,flip_the_bird
1649185861.990856,flip_the_bird
1649185862.157779,flip_the_bird
1649185862.25778,flip_the_bird
1649185862.378856,flip_the_bird
1649185862.4829419,flip_the_bird
1649185862.613271,flip_the_bird
1649185862.7132711,flip_the_bird
1649185862.813272,flip_the_bird
1649185862.927194,flip_the_bird
1649185863.0642402,undetermined
1649185863.1642408,undetermined
1649185863.264241,undetermined
1649185863.3642418,undetermined
1649185863.464242,undetermined
1649185863.5670762,undetermined
1649185863.668921,undetermined
1649185863.7689211,undetermined
1649185863.892865,four
1649185863.992865,fight_on
1649185864.092866,fight_on
1649185864.192866,fight_on
1649185864.2928672,fight_on
1649185864.392868,fight_on
1649185864.4928682,fight_on
1649185864.592869,fight_on
1649185864.712211,fight_on
1649185864.812211,fight_on
1649185864.912212,fight_on
1649185865.012212,fight_on
1649185865.112213,fight_on
1649185865.212213,fight_on
1649185865.312214,fight_on
